run_id,url,platform,video_id,comment_id,parent_id,is_reply,reply_depth,user_id,username,text,like_count,publish_time,rank_tab,capture_ts,status,notes
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,马阳中 ...,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,登录后即可参与发布讨论，视频推荐更个性化哦 立即登录 暂不登录,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,登录后即可参与发布讨论，视频推荐更个性化哦,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,373,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,一生富贵就是刘明胜 ... 8月前·云南 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,...,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,老张同学 ... 果然上了年纪，躲不开一个保温杯 3年前·贵州 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,我呢幸福在哪里 ... 十个爷爷祝你们身体健康 3年前·云南 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,筱夕 ... 年轻时不管有多牛，老了全部乘荫凉 1年前·云南 1 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,钓鱼佬包 ... 老龄化正在加重 3年前·云南 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,静&未央 ... 刚好十个老人哦 3年前·云南 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,橘柚 ... 雪麻箐，我看到我外公了 3年前·浙江 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,简单好 ... 穿那么多衣服证明不热 3年前·广东 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,宣威小敏哥 ... 也许这就是他们年轻或是小时候在月亮下面玩耍的地方 1年前·湖北 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,糖糖 ... 等我了无牵挂，也回农村养老去 3年前·云南 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,钟声依旧 ... 我们村这大年纪的很少 3年前·云南 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,老赵 ... 看到我的父亲又复活了。 3年前·福建 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,用户5354853997537 ... 岁月静好？村里基本只剩老人了 3年前·云南 1 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,@一袋小饼干 ... 我们在过几十年！也这样了 3年前·安徽 0 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/7134541037837618463/?region=CN&mid=7134541258608970509&u_code=0&did=MS4wLjABAAAAtaZjDM7lEr1yzBlSvmmU8YxJemVIp6cfMCeO4rbZZBW-tI23a-icHQ1y4y9rnpXD&iid=MS4wLjABAAAAjDJ1JGntSPffwqG5Ofgbo9VKIg1P9Z9AiNWHETTTBXY4rjYHzK2UcPB_kj11HCqi&with_sec_did=1&titleType=title&share_sign=79PD6.0bT0sMJIu2O.hN3Id.fU2iToerj2NvSOwv0So-&share_version=110900&ts=1716365881&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,马阳中 ... 摄影师在这里，欢迎批评指正 3年前·云南 1 分享 回复,,,,2025-10-15T12:35:08,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,请先登录后发表评论,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,平远镇未来之星小学生校外托管服务有限公司 ... 红酒蘑菇，大球盖菇，人工种植他哭的是摘晚了变老了 4月前 4 分享 回复 FreedomL ... 这啥菌这么丑 3月前 0 分享 回复 因為酷被投訴 ... 这个季节哪有什么菌子 4年前 0 分享 回复 静夜撕 ... 你想不开就看看菌子，它就想开了 4年前 0 分享 回复 用户5550397906000 ... 幺妹做成油辣子，还可以有一点收益 4年前 0 分享 回复 加载中 登录后即可参与发布讨论，视频推荐更个性化哦 立即登录 暂不登录,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,平远镇未来之星小学生校外托管服务有限公司 ...,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,4 分享 回复,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,FreedomL ...,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,0 分享 回复,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,因為酷被投訴 ...,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,静夜撕 ...,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,用户5550397906000 ...,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,登录后即可参与发布讨论，视频推荐更个性化哦 立即登录 暂不登录,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,登录后即可参与发布讨论，视频推荐更个性化哦,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,253,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,平远镇未来之星小学生校外托管服务有限公司 ... 红酒蘑菇，大球盖菇，人工种植他哭的是摘晚了变老了 4月前 4 分享 回复,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,...,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,FreedomL ... 这啥菌这么丑 3月前 0 分享 回复,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,因為酷被投訴 ... 这个季节哪有什么菌子 4年前 0 分享 回复,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,静夜撕 ... 你想不开就看看菌子，它就想开了 4年前 0 分享 回复,,,,2025-10-15T12:35:43,ok,
20251015-123111,https://www.iesdouyin.com/share/video/6941196143636253988/?region=CN&mid=6941196246740699917&u_code=0&did=MS4wLjABAAAA1B7fmw209UP993WiH-itpZX8U8p-C7vlYWteY0SOHa-1F93x7QyPketLrYjsh2Cu&iid=MS4wLjABAAAAYlsdx9-TN3s0Nk9ySEjl0Nywqg0WhjTYwWO74Mnc_y2BIsGSBGwH7OeOlRSGiF6_&with_sec_did=1&titleType=title&share_sign=kVOt27obl3aMBg566o8aLh_ccNtnBeWZVCkLKd3id5A-&share_version=110900&ts=1716366816&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,用户5550397906000 ... 幺妹做成油辣子，还可以有一点收益 4年前 0 分享 回复,,,,2025-10-15T12:35:43,ok,
